,protein_name,compound_name,smiles,pocket_name,pocket_com,affinity
8183,6dlo,,N1C(SCC2C=CC=NC=2)=NN=C1NN=CC1C=CC=NC=1,protein_center,"-18.041,-13.011,7.779",2.5149374
8184,6dlo,,O=N(C1=C(C(NC2=CC=C(CN3CCCC3)C=C2)=O)C=CC=C1Cl)=O,protein_center,"-18.041,-13.011,7.779",3.46112
8185,6dlo,,N1(CCOC2(CCCCC2)C1C=O)C(=O)OC(C)(C)C,protein_center,"-18.041,-13.011,7.779",2.6001089
8186,6dlo,,C(N(C)C)(C1C=CC(=CC=1)N(C)C)CNC(COC1C=CC=CC=1)=O,protein_center,"-18.041,-13.011,7.779",3.2269135
8187,6dlo,,C12CN(CCC=1N=C(N=C2O)C1C=NC=CN=1)C(C1C=CN=CC=1)=O,protein_center,"-18.041,-13.011,7.779",3.1374247
8188,6dlo,,C12=CC(=CC=C1C(=O)C1=C(C=CC=C1)C2=O)NC(=S)NC(=O)C1C=CC(=CC=1)Br,protein_center,"-18.041,-13.011,7.779",4.1591387
8189,6dlo,,C12(CCN(CC1)CC(=O)NCC1C=CC=CC=1)C[C@H](O)C[C@H](CC)O2,protein_center,"-18.041,-13.011,7.779",2.8987749
8190,6dlo,,N1(CCN(CC1)CC1=CC=CC(Cl)=C1Cl)C1=CC=CC(Cl)=C1,protein_center,"-18.041,-13.011,7.779",3.9479356
8191,6dlo,,S(=O)(=O)(C1=CC=C(C=C1)NC(C)=O)NC1C=CC(=CC=1N)C,protein_center,"-18.041,-13.011,7.779",4.109565
8192,6dlo,,Cl.N1=C(C=CC2=CC=CC(O)=C12)C=CC1C=CC(=CC=1)OCCCCCCCC,protein_center,"-18.041,-13.011,7.779",5.996867
8193,6dlo,,C1(OCC(F)(F)F)N(CC)N=C(C)C=1I,protein_center,"-18.041,-13.011,7.779",2.2970161
8194,6dlo,,CC(C(N1C(C(NC2SC(C)=NN=2)=O)CCC1)=O)C,protein_center,"-18.041,-13.011,7.779",1.5482659
8195,6dlo,,C(=O)(C(=O)N[C@H]1CN([C@H](C(NCC)=O)C1)CC1C=COC=1)C1=CC=CN1C,protein_center,"-18.041,-13.011,7.779",3.1912384
8196,6dlo,,C12CN(CCC=1C1=C(C=CC=C1)N2)C(=O)NC1C=CC2=C(OCCCO2)C=1,protein_center,"-18.041,-13.011,7.779",4.47878
8197,6dlo,,CC(CN1CCC(C2N(C)C=NN=2)CC1)=CC1=CC=CC=C1,protein_center,"-18.041,-13.011,7.779",4.431604
8198,6dlo,,C(/NC1CCCCC1)(=N\NC1C=CC(=CC=1N(=O)=O)N(=O)=O)\C(F)(F)F,protein_center,"-18.041,-13.011,7.779",3.5064158
8199,6dlo,,C12N=C(C)C=C(C(F)(F)F)N1N=CC=2/C(/N)=N\OC(=O)C1C=CC=C(OC)C=1,protein_center,"-18.041,-13.011,7.779",3.470186
8200,6dlo,,C1(C(O)=O)C2CC(C)(C)OCC=2SC=1NC(=O)C(=O)N1CCC(CC1)C,protein_center,"-18.041,-13.011,7.779",2.0510302
8201,6dlo,,N1C(=O)C(SC=1N1CC[NH+](CC1)C1=CC=C(C=C1)F)=CC1C=CC=C(C=1)[O-],protein_center,"-18.041,-13.011,7.779",4.4743876
8202,6dlo,,N12N=C(SC1=NC(CN1CC[C@H]3CNC[C@@H]13)=CC2=O)CC.Cl.Cl,protein_center,"-18.041,-13.011,7.779",2.3424544
8203,6dlo,,C1(N(=O)=O)=CC(=CC=C1N1CC(C(OCC)=O)CCC1)C(=O)O,protein_center,"-18.041,-13.011,7.779",1.715059
8204,6dlo,,C1(C(N)=O)=CC2=CC=CC(OCC)=C2OC1=NC1=CC=C(C=C1)C,protein_center,"-18.041,-13.011,7.779",4.4110045
8205,6dlo,,C12N=C(C)N=C(NC3=C(C)C=CC(Cl)=C3)C=1C(=C(C)N2C1C=CC=CC=1)C,protein_center,"-18.041,-13.011,7.779",4.9275045
8206,6dlo,,N1(C)C(CNC(=O)NC2CCCCC2)=NN=C1SCC1C=CC=NC=1,protein_center,"-18.041,-13.011,7.779",4.84839
8207,6dlo,,BrC1=C(C(N2CCN(C(CN3CCOCC3)=O)CC2)=O)OC=C1,protein_center,"-18.041,-13.011,7.779",2.255733
8208,6dlo,,C(C1C=CC=CC=1)(=O)N1CCCCC2C=CC=CC=2OC[C@@H](O)[C@@H](O)CC1,protein_center,"-18.041,-13.011,7.779",2.385335
8209,6dlo,,C1(=NN=C(SCC(=O)NC2=CC(C)=CC=C2C)N1C)C1ON=C(C2=CC=C(C=C2)F)N=1,protein_center,"-18.041,-13.011,7.779",5.3349676
8210,6dlo,,CCOC(N1CC(C(NC2=CC(F)=C(C)C=C2)=O)CCC1)=O,protein_center,"-18.041,-13.011,7.779",3.4846973
8211,6dlo,,C1(=NN=C(SCCOC)S1)NC(=O)C1CCN(CC1)C(=O)C1=CC=CC(F)=C1,protein_center,"-18.041,-13.011,7.779",3.6997547
8212,6dlo,,C1(C=NC(=NC=1C1C=CC(=CC=1)CNC(C1CCCCC1)=O)N(C)C)C(=O)N(CC)CC,protein_center,"-18.041,-13.011,7.779",4.595566
8213,6dlo,,N1(CCN(CC1)CC=CC1C=CC(=CC=1)OC)C1C=C(C=CN=1)CO,protein_center,"-18.041,-13.011,7.779",3.8750625
8214,6dlo,,NC1OC(C2=CC(N(=O)=O)=CC=C2)=NN=1,protein_center,"-18.041,-13.011,7.779",1.7011242
8215,6dlo,,N1C(SC2C=CC(=CC=2)Cl)=CC(=NC=1C1=CC=CC=N1)CSC1C=CC(=CC=1)Cl,protein_center,"-18.041,-13.011,7.779",6.3016872
8216,6dlo,,S(C)(=O)(=O)N(C1=CC=C(C=C1)C(=O)N1CCOCC1)CC1=CC=CC=C1C,protein_center,"-18.041,-13.011,7.779",4.633211
8217,6dlo,,C1(=NC(C2CCOC2)=CC(NCC2=C(C)NC=N2)=N1)N1CC(C1)O,protein_center,"-18.041,-13.011,7.779",2.7411668
8218,6dlo,,N12N=C(SC1=NN=C2C1CCCN(C1)S(C)(=O)=O)C=CC1=CC=CC=C1OC,protein_center,"-18.041,-13.011,7.779",3.3962803
8219,6dlo,,[C@H]1(COC[C@@H](O)[C@H]1O)N(CCC)CC1C=CC=CC=1C(O)=O,protein_center,"-18.041,-13.011,7.779",2.0914962
8220,6dlo,,CC1CCN(C(CN2CCN(C3SC=CN=3)CC2)=O)CC1,protein_center,"-18.041,-13.011,7.779",2.444677
8221,6dlo,,C(=O)(N(C)C)C1=CC=C(N=C1)NC(C)C1C=CC2=C(OCCCO2)C=1,protein_center,"-18.041,-13.011,7.779",2.9842415
8222,6dlo,,CC(C(NN)=O)CN1CCOCC1,protein_center,"-18.041,-13.011,7.779",1.5697289
8223,6dlo,,COC(CN1N=C(NS(C2=C(C)C(Cl)=CC=C2)(=O)=O)C=C1)=O,protein_center,"-18.041,-13.011,7.779",2.37703
8224,6dlo,,S(=O)(=O)(NCC1C=CC(=C(OC)C=1)OCC)C1=CC=C2C(=C1)SC(N2C)=O,protein_center,"-18.041,-13.011,7.779",3.00383
8225,6dlo,,C(C#N)(=CC1=CC=C(C2=CC=C(C=C2Cl)Cl)O1)C(=O)N(C)CC1C=CC=CC=1,protein_center,"-18.041,-13.011,7.779",6.0326614
8226,6dlo,,C(O)(C1C=CC(=CC=1)Br)C1C=CC(=CC=1)SC,protein_center,"-18.041,-13.011,7.779",2.9670527
8227,6dlo,,NC1N2C(C=CN=C2)=NN=1,protein_center,"-18.041,-13.011,7.779",1.8892027
8228,6dlo,,S1(CCC(C1)NC(=O)NC1=CC=CC(=C1)C(=O)NC1CCCCC1)(=O)=O,protein_center,"-18.041,-13.011,7.779",4.218652
8229,6dlo,,S(=O)(=O)(NCC1=CC=CN=C1)C1CC1,protein_center,"-18.041,-13.011,7.779",1.3997575
8230,6dlo,,N1(CN(C2C=CC(=CC=2C)C)C(=O)CC2=CC=CC=C2)C(=O)C2=C(C=CC=C2)C1=O,protein_center,"-18.041,-13.011,7.779",4.5356154
8231,6dlo,,C1(N=CC=C(OCC)N=1)N1CCOC(CCN)C1.Cl.Cl,protein_center,"-18.041,-13.011,7.779",2.4739573
8232,6dlo,,N1(CC2=CC=CO2)C(C2C=CC(=CC=2)F)=CN=C1SCC(=O)NC1=CC=CC=C1,protein_center,"-18.041,-13.011,7.779",4.55606
8233,6dlo,,N1=C(C2CCCCCN2)ON=C1C1C=C(C)C=CN=1,protein_center,"-18.041,-13.011,7.779",4.215171
8234,6dlo,,C(=O)(NC1C=CC(=CC=1)C(=O)OC1CCCC1)N1CCOCC(O)C1,protein_center,"-18.041,-13.011,7.779",3.380095
8235,6dlo,,C1(SC=CC=1NC(=O)CN1CCC(CC1)C)C(OC)=O,protein_center,"-18.041,-13.011,7.779",3.0558095
8236,6dlo,,N1(CCCC2C=CC=CC1=2)C(=O)C1CC(N(CCCOC)C1)=O,protein_center,"-18.041,-13.011,7.779",2.6805031
8237,6dlo,,N1(CCN(CC1)C1C=CC(=CC=1Cl)NC(COC1=CC=C(C=C1C)C)=O)C(C)=O,protein_center,"-18.041,-13.011,7.779",4.7156777
8238,6dlo,,N12C[C@H]3CC[C@H](N3C(=O)C3C=CC(=NC=3)OC)CC1=C(N=C2C1=CC=CC=C1)C(N)=O,protein_center,"-18.041,-13.011,7.779",3.405252
8239,6dlo,,C1C=C2OC(C(=O)N(CC3=CC=CC=C3)CC2=CC=1NC(=O)C1=CC=CC=C1OC)CC,protein_center,"-18.041,-13.011,7.779",3.8844237
8240,6dlo,,C1(OC)=CC(=CC=C1OCCC(C)C)CNC(CCCCC)=O,protein_center,"-18.041,-13.011,7.779",3.407527
8241,6dlo,,N1(C)C(C2C=CN=CC=2)=NN=C1SC1C(O)=CC(N2CCN(CC2)C2C=CC=CC=2)=C2C=CC=CC2=1,protein_center,"-18.041,-13.011,7.779",4.9965267
8242,6dlo,,S(=O)(=O)(NC1C=NN(CC2=CC=CC(Cl)=C2)C=1)C1C(C)=NOC=1C,protein_center,"-18.041,-13.011,7.779",3.2404325
8243,6dlo,,N1=C(SCC(=O)NC2C=CC3=C(C=2)NC(N3)=O)N=CC(F)=C1N1CCCC1,protein_center,"-18.041,-13.011,7.779",3.716419
8244,6dlo,,CCC1(OCCN(C(C2=C(C)C3=C(N=C4N(C3=O)CCCCC4)S2)=O)C1)C,protein_center,"-18.041,-13.011,7.779",2.7198808
8245,6dlo,,C1(=CC2=C(C)C=C(C=C2N=C1Cl)C)CN(C1CCCC1)C(=O)C1CC1,protein_center,"-18.041,-13.011,7.779",3.3960028
8246,6dlo,,C1(C(O)=O)N=NN(CC2=CC=CC=C2F)C=1C1=CC=C(C=C1)OC,protein_center,"-18.041,-13.011,7.779",2.7150457
8247,6dlo,,C1(NC2=CC=CC=C2OC)=C(C(C)=NC(NC2C=CC(=CC=2)OCC)=N1)N(=O)=O,protein_center,"-18.041,-13.011,7.779",4.542886
8248,6dlo,,N1(C=CC(C2=CC=C3C(OCO3)=C2)=N1)C(=O)C1=CC(OC)=C(C(OC)=C1)OC,protein_center,"-18.041,-13.011,7.779",4.219582
8249,6dlo,,C1(=CC=CC=C1Br)C(=O)NN=CC1=CC(Br)=CC(C)=C1O,protein_center,"-18.041,-13.011,7.779",3.1560798
8250,6dlo,,C1(=CC=C(C(I)=C1)OCC1C=CC=CC=1)C(C)=O,protein_center,"-18.041,-13.011,7.779",3.2574666
8251,6dlo,,C(=S)(NC(=O)C1C=CC=CC=1OCC)N1CCNC(=O)C1CC(OCCCC)=O,protein_center,"-18.041,-13.011,7.779",3.71854
8252,6dlo,,C(=O)(NN=CC1=CC=CC=C1)C(=O)NC1C=CC2=C(OCO2)C=1,protein_center,"-18.041,-13.011,7.779",4.036003
8253,6dlo,,O=C1C2C=C(SC=2CCC1)Cl,protein_center,"-18.041,-13.011,7.779",2.0178473
8254,6dlo,,O=C1C2C3C=CC=CC=3N(C)C=2CCC1=C,protein_center,"-18.041,-13.011,7.779",1.3559473
8255,6dlo,,C1(C(NCCC2=CC=CC=C2)=O)N=NN(CC2=CC(Br)=CC=C2OC)C=1N,protein_center,"-18.041,-13.011,7.779",3.6753902
8256,6dlo,,C1(NC(=O)C2CC(N(C3C=CC(=C(Cl)C=3)OC)C2)=O)N(C)N=C2CSCC=12,protein_center,"-18.041,-13.011,7.779",3.483725
8257,6dlo,,N(=CC1C=CC(=C(OC)C=1)O)NC1C=CC(=CC=1)C,protein_center,"-18.041,-13.011,7.779",2.6951075
8258,6dlo,,C1(=NN=CS1)NC(CCC(=O)NC(C)C1C=CC=CC=1C(F)(F)F)=O,protein_center,"-18.041,-13.011,7.779",3.3529024
8259,6dlo,,N1=C(SCC(=O)NC2=C(C=CC=C2Cl)Cl)NC(C(CC2C=CC=CC=2)C1=O)=O,protein_center,"-18.041,-13.011,7.779",4.2112617
8260,6dlo,,C(C#N)(=CC1=CC=CC(=C1)OCC1=CC=CC=C1)C(=O)NC1=CC=CC2C=CC=CC1=2,protein_center,"-18.041,-13.011,7.779",6.0607634
8261,6dlo,,N1(CCCCC1C1=CC=CC=N1)C(=O)C1=CC=C(C=C1)C1N(CCC)N=CN=1,protein_center,"-18.041,-13.011,7.779",3.6406388
8262,6dlo,,N1(CC(NCCC(O)=O)=O)C(=O)C=CC(C2=CC=C(C=C2)F)=N1,protein_center,"-18.041,-13.011,7.779",3.5306573
8263,6dlo,,CC1(S(=O)(=O)CCN(C(NC2=C(F)C(F)=C(F)C=C2)=O)C1)C,protein_center,"-18.041,-13.011,7.779",3.8731244
8264,6dlo,,N(C1CCCC1)OC.Cl,protein_center,"-18.041,-13.011,7.779",2.0633674
8265,6dlo,,N1(C)C(SC)=NN=C1C1=CC=CC(=C1)NC(=O)C=CC1C=CC=CC=1,protein_center,"-18.041,-13.011,7.779",3.8457224
8266,6dlo,,N1(CC(C1)OC1=CC=CC(CC)=C1)C(=O)CN(C)C1CCN(CC1)C,protein_center,"-18.041,-13.011,7.779",3.3851771
8267,6dlo,,C1(C(=O)NC2=CC=C(C=C2)OC)SC(=NN=1)COCC(=O)NCC1C=CC=CC=1Cl,protein_center,"-18.041,-13.011,7.779",4.504767
8268,6dlo,,N12C=CC=CC1=NC(C)=C2CC(=O)NC[C@@H]1C[C@@H](CN1)F,protein_center,"-18.041,-13.011,7.779",3.7349386
8269,6dlo,,C1(SC=C(C2=CC=C(C=C2)OCCC)N=1)NC(=O)C1C=CC=C(OC)C=1,protein_center,"-18.041,-13.011,7.779",4.804947
8270,6dlo,,COC1=C(C(N2C3=C(C=CC=C3)CCC2)=O)C(OC)=NC=N1,protein_center,"-18.041,-13.011,7.779",2.7135484
8271,6dlo,,S(NCCC(=O)N1CCCC1)(=O)(=O)C1=C(OCC)C=C(C(Cl)=C1)C,protein_center,"-18.041,-13.011,7.779",3.5197875
8272,6dlo,,C1(C#N)=C(OC2CCCC(=O)C=2C1C1=CC=NN1C1CCCC1)N,protein_center,"-18.041,-13.011,7.779",1.9800977
8273,6dlo,,N1=C(N(C)C)C(C)=CN=C1N1CC[C@@]2([C@]([H])(N(C)CCC2)C1)CO,protein_center,"-18.041,-13.011,7.779",2.4115798
8274,6dlo,,CC1=C2C(N(C(CN3C(=O)C4(CCCC4)NC3=O)=O)CCC2)=C(F)C=C1,protein_center,"-18.041,-13.011,7.779",4.1607504
8275,6dlo,,COC1=C(CC(NCC2=C(N(C)C)N=CC=C2)=O)C=C(Br)C=C1,protein_center,"-18.041,-13.011,7.779",3.7819052
8276,6dlo,,N1(CCC1C1C=CC=CC=1)C(=O)CN1CC2(CC1=O)CCN(CC2)C,protein_center,"-18.041,-13.011,7.779",3.0440807
8277,6dlo,,C12=C(CCNC1C1=C(C)C=C(C=C1N1C=CC=N1)C)NC=N2,protein_center,"-18.041,-13.011,7.779",3.766213
8278,6dlo,,OC(CNC(C1C=CC=C(N(=O)=O)C=1)=O)CO,protein_center,"-18.041,-13.011,7.779",2.0935776
8279,6dlo,,N(=O)(=O)C1=CC=CC(=C1)C(=O)NC(=S)NC1=CC=CC(=C1)OCC(C)C,protein_center,"-18.041,-13.011,7.779",4.44776
8280,6dlo,,N1=C(COC2C=CC=CC=2)ON=C1C1C=CC(=CC=1)C1=CSC(C2CC2)=N1,protein_center,"-18.041,-13.011,7.779",4.67801
8281,6dlo,,C12N=CN(C[C@H]3OC[C@H]([C@H](O)[C@@H]3O)NC(=O)C3=CC=C(C=C3)F)C=1N(C(=O)N(C)C2=O)C,protein_center,"-18.041,-13.011,7.779",2.4483058
8282,6dlo,,ClC1=NC=CC(COC(CCC(C2=CC=CC=C2)=O)=O)=C1,protein_center,"-18.041,-13.011,7.779",3.0448751
8283,6dlo,,C1(SC2=C(CCNC2)C=1C(O)=O)S(=O)(=O)NCC1C=NN(C)C=1,protein_center,"-18.041,-13.011,7.779",2.2068517
8284,6dlo,,OC(C1=NN2C(=NC3C2=CC=CC=3)C=C1)=O,protein_center,"-18.041,-13.011,7.779",1.7686079
8285,6dlo,,N1(CCC2C(=CC(=CC=2)F)C1C)C(=O)CC1=CSC2=NCCCN21,protein_center,"-18.041,-13.011,7.779",3.488489
8286,6dlo,,N1(N=C(C=C1NC(=O)C1CC(N(C2=CC=C(C=C2)C)C1)=O)C)C1=NC(CCC)=CC(=O)N1,protein_center,"-18.041,-13.011,7.779",4.3878803
8287,6dlo,,N1(N=NC(C(=O)NN=CC2=CC=C(C(OC)=C2)OC)=C1C1C=CC=C(C=1)N(=O)=O)C1=NON=C1N,protein_center,"-18.041,-13.011,7.779",4.0878677
8288,6dlo,,S(=O)(=O)(N1CCN(CC1)C(=O)C1=CC=C2C(OCO2)=C1)C1=CC2CCCN3C(CCC(C3=2)=C1)=O,protein_center,"-18.041,-13.011,7.779",3.8780665
8289,6dlo,,C1(CC(=O)NCC2C=CC(=CC=2)OCC)C2=CC=CC=C2SC=1,protein_center,"-18.041,-13.011,7.779",4.112082
8290,6dlo,,N1C2=CC=CC=C2C(CCNCC2=CC=CC(=C2)OCC2C=CC(=CC=2)F)=C1.Cl,protein_center,"-18.041,-13.011,7.779",4.663873
8291,6dlo,,S(=O)(=O)(N1CCC2(CCCN(C(C)C)C2=O)C1)C1C=NN(CC)C=1,protein_center,"-18.041,-13.011,7.779",3.6603265
8292,6dlo,,COC1C=CC(C=O)=C(F)C=1B(O)O,protein_center,"-18.041,-13.011,7.779",1.5145774
8293,6dlo,,C(=O)(C(C1C=CC=CC=1)C1C=CC=CC=1)NNC(=O)C1C=CC(=CC=1)OCCC(C)C,protein_center,"-18.041,-13.011,7.779",4.393509
8294,6dlo,,C(NCCNC(=O)C1=CC=C(C(Br)=C1)C)(=O)C1=CC=C(C(Br)=C1)C,protein_center,"-18.041,-13.011,7.779",5.0256815
8295,6dlo,,COC1=CC(CC(N(CC2=CN=CC=C2)C)=O)=C(OC)C=C1,protein_center,"-18.041,-13.011,7.779",3.5655313
8296,6dlo,,N1(C=CC=C1C=NC1=CC=C(C=C1)OC)C1C=CC(=CC=1)N(C)C,protein_center,"-18.041,-13.011,7.779",4.3844414
8297,6dlo,,C1(=O)CCC=C1C/C=C\CC,protein_center,"-18.041,-13.011,7.779",2.297298
8298,6dlo,,C12=CNN=C1N=C(CSC2C1C=CC=CC=1Cl)O,protein_center,"-18.041,-13.011,7.779",3.3677704
8299,6dlo,,N1N(C2=CC=CC=C2)C=C(C=NCC2=CC=CC=C2)C=1C1=CC=CS1,protein_center,"-18.041,-13.011,7.779",4.5721045
8300,6dlo,,Cl.Cl.C1(CCCNC1)(O)CN(CC)CC,protein_center,"-18.041,-13.011,7.779",2.05118
8301,6dlo,,C12OCOC1=CC(CN1CCC(CC1)CCC(=O)NCC1CCCO1)=CC=2OC,protein_center,"-18.041,-13.011,7.779",3.6017632
8302,6dlo,,C1(N2CCC(CC2)C(N)=O)=NC2=CC=CC=C2C(NCC2CCCO2)=N1,protein_center,"-18.041,-13.011,7.779",3.7442634
8303,6dlo,,CC1N(C(NC2C3=C(OC(=C3)C)CC(C)(C)C2)=O)CCS(=O)(=O)C1,protein_center,"-18.041,-13.011,7.779",3.6962996
8304,6dlo,,C1(=CN(N=C1C)CCC)C(=O)N(C)C(C)C1C=C(NN=1)C1C=CC=CC=1,protein_center,"-18.041,-13.011,7.779",3.551672
8305,6dlo,,N1(C2=CC=C(C=C2)F)N=NN=C1SCC(=O)NC1=CC=C(C=C1)N(=O)=O,protein_center,"-18.041,-13.011,7.779",3.9179952
8306,6dlo,,S(=O)(=O)(NC1=CC=C(C(Cl)=C1)C)C1=C(C)N=C2N(C(C)=CS2)C1=O,protein_center,"-18.041,-13.011,7.779",3.228613
8307,6dlo,,C12(CN(C1)C(CCCC1C3=CC=CC=C3NC=1)=O)OCC1N=C(C)N=CC2=1,protein_center,"-18.041,-13.011,7.779",4.1246476
8308,6dlo,,C1C(O)(CN(C(C)=O)C1)[H],protein_center,"-18.041,-13.011,7.779",1.0406125
8309,6dlo,,C1(/N=C2C(C(C3C=CC=CC2=3)=O)=N/1)=C(\N(=O)=O)/N(=O)=O,protein_center,"-18.041,-13.011,7.779",3.395075
8310,6dlo,,N1=C(C2C=CC=C(C=2)C(F)(F)F)ON=C1C1=CC=C(CNC(=O)C2CC2)S1,protein_center,"-18.041,-13.011,7.779",3.882856
8311,6dlo,,CN(C(CCC(C1=CC=C(C)C=C1)=O)=O)CC1=CN=CC=C1,protein_center,"-18.041,-13.011,7.779",4.27276
8312,6dlo,,C1(C=C(C=C(C)C=1O)N=NC1=CC=C(C=C1)C(OCC)=O)C(O)=O,protein_center,"-18.041,-13.011,7.779",2.6273725
8313,6dlo,,C1(C(=O)NC(C)C2=CC=CN=C2)C=C2N(C=C(C=C2)Cl)N=1,protein_center,"-18.041,-13.011,7.779",3.4563289
8314,6dlo,,C12N=C(C)C=C(NC3=CC(C)=CC(C)=C3)N1N=CC=2C1C=CC=CC=1Cl,protein_center,"-18.041,-13.011,7.779",5.307867
8315,6dlo,,FC(C1C2=C(C(=CC=C2)Br)N=C(Cl)C=1)(F)F,protein_center,"-18.041,-13.011,7.779",3.2138264
8316,6dlo,,C1CCCN1C(C1=CC=C(COC2C=C3C(N(C(=O)C(C)C)CCC3=CC=2)C2C=CC=C(F)C=2)O1)=O,protein_center,"-18.041,-13.011,7.779",5.108801
8317,6dlo,,C1(N(CCC2ON=C(C(C)C)N=2)C=NC=1C1C=CC=CC=1)C1NC=NC=1C,protein_center,"-18.041,-13.011,7.779",5.442856
8318,6dlo,,C1(=CC=C(OS(C)(=O)=O)C=C1)P(OCC)(OCC)=O,protein_center,"-18.041,-13.011,7.779",1.7732584
8319,6dlo,,S(=O)(=O)(C1C=CC(=CC=1)NC(=S)NC(=O)C1=CC=CC=C1OC(C)C)NC1C=C(ON=1)C,protein_center,"-18.041,-13.011,7.779",4.238697
8320,6dlo,,B(O)(O)C1C=CC(=CC=1)OCC=C,protein_center,"-18.041,-13.011,7.779",1.4362243
8321,6dlo,,C(=O)(C(C)(C)C)NC1C=CC(=CC=1)C(OCCCCC)=O,protein_center,"-18.041,-13.011,7.779",3.5449252
8322,6dlo,,N1(CC)C(=O)C(NC1=S)=CC1=CC=C(C)O1,protein_center,"-18.041,-13.011,7.779",3.064474
8323,6dlo,,S(=O)(=O)(C1C=CC(=CC=1)Cl)N(C1=CC=C(C(C)=C1)C)CC(=O)NCC1C=CN=CC=1,protein_center,"-18.041,-13.011,7.779",4.9558573
8324,6dlo,,S(=O)(=O)(C1C=CC(=CC=1)C)CC1=NOC(CCC(=O)NCC2=CC=CC(Cl)=C2)=N1,protein_center,"-18.041,-13.011,7.779",4.129068
8325,6dlo,,C12N=C(C)C=C(C)N1N=C(SC(C)C(=O)NC1=CC=C(C=C1)C)N=2,protein_center,"-18.041,-13.011,7.779",2.682579
8326,6dlo,,N1=C(C2=CC=C(C=C2)C)ON=C1C1CC(N(C2C=CC(=CC=2)C)C1)=O,protein_center,"-18.041,-13.011,7.779",4.244665
8327,6dlo,,CC(C(N1CCOCC1)=O)NS(C1N=CN(C)C=1)(=O)=O,protein_center,"-18.041,-13.011,7.779",1.8601468
8328,6dlo,,C(=O)(C(CC)N1CCOCC1)NC1C=C(Cl)C=CC=1N(C)C,protein_center,"-18.041,-13.011,7.779",2.8692222
8329,6dlo,,C1(C(=O)C2C=CC(=CC=2)C)=C(SC)C=C(N(C2=CC=C(C=C2)Cl)C1=S)C1=CC=C(C=C1)C,protein_center,"-18.041,-13.011,7.779",5.409154
8330,6dlo,,C12N=C3CC(C4=CC=CC=C4OC)CC(=O)C3=CN1N=C(C1=CC=C(C=C1)Cl)N=2,protein_center,"-18.041,-13.011,7.779",5.260994
8331,6dlo,,C(=O)(C[N+]1C=CC(=CC=1)C(=O)NCC1=CC=CC=C1)N(C(C)C)C1C=CC=CC=1,protein_center,"-18.041,-13.011,7.779",3.966897
8332,6dlo,,N1C(C2=CC=CN=C2)=NOC=1C1(CCCN(C(=O)CC2C=CC(=CC=2)OCC)C1)F,protein_center,"-18.041,-13.011,7.779",4.5202637
8333,6dlo,,C1(=O)OC2=CC(=CC=C2C2CCCCC=21)O[C@@H]1OC[C@H]([C@H](O)[C@H]1O)O,protein_center,"-18.041,-13.011,7.779",1.803828
8334,6dlo,,N1(C2=CC=CC(=C2)NC(=O)C2C=CC(=CC=2OC)Cl)C(C)=NN=N1,protein_center,"-18.041,-13.011,7.779",4.1312017
8335,6dlo,,N1(C(C)C)C(C)=C(C(C)=N1)C=NNC1=NN=C(SCC(=O)NC2=NN=CN2)N1,protein_center,"-18.041,-13.011,7.779",2.2812126
8336,6dlo,,BrC1=CC2=C(CCN2C(C2C3=C(CCCCC3)NN=2)=O)C=C1,protein_center,"-18.041,-13.011,7.779",5.097015
8337,6dlo,,CN1CC2C(OCCN2C(C2=CN(C)N=C2)=O)CC1,protein_center,"-18.041,-13.011,7.779",1.341383
8338,6dlo,,S(=O)(=O)(NCC1=CC=C(C=C1)C)C1=CC=C(S1)C1=NN=C(C2CC2)O1,protein_center,"-18.041,-13.011,7.779",3.0791805
8339,6dlo,,C12C(=O)N(C)C(N(C)C=1N=C(CN1CCN(CC1)C1C=CC=CC=1F)N2CC1C=C(C)C=CC=1C)=O,protein_center,"-18.041,-13.011,7.779",5.2020063
8340,6dlo,,C12=CC(C)=CC=C1N(C=CC2=O)CCC(N)=O,protein_center,"-18.041,-13.011,7.779",3.0682862
8341,6dlo,,N1(C(C2=CC=C(C=C2)OCC)=C(N=N1)C(=O)NN=C(C)C1=CC=C2C(OCO2)=C1)C1=NON=C1N,protein_center,"-18.041,-13.011,7.779",4.902976
8342,6dlo,,N1(CCNC(C)CC1)C1C=CC=C(Br)C=1,protein_center,"-18.041,-13.011,7.779",2.3124108
8343,6dlo,,N1C2=CC(=CC=C2NC=1CCC1C=CC(=CC=1)NC(C)=O)C(=O)N1CCC(CC1)C,protein_center,"-18.041,-13.011,7.779",4.823744
8344,6dlo,,C(=O)(C(C1C=CC=CC=1)C1C=CC=CC=1)N[C@@H]1CN2[C@H](CO[C@@H](C)C2)C1,protein_center,"-18.041,-13.011,7.779",3.3789678
8345,6dlo,,C(C(C1C=CC=CC=1)OC)(=O)NCC1CCN(CC2=CC=CS2)CC1,protein_center,"-18.041,-13.011,7.779",3.1423364
8346,6dlo,,C1(C(=O)N(C)CC2NC3C(=CC(=CC=3)C)N=2)NN=C(C2=CC=C(C)S2)C=1,protein_center,"-18.041,-13.011,7.779",4.965321
8347,6dlo,,O=C(OC(C)(C)C)N1CCC[C@H]1C(=O)CC#N,protein_center,"-18.041,-13.011,7.779",2.1352296
8348,6dlo,,C12NC3CCCC=3C(=O)N1NC(=O)C=2N=NC1=CC=CC(Cl)=C1,protein_center,"-18.041,-13.011,7.779",3.506752
